ds,yhat,yhat_lower,yhat_upper
2024-03-08,8633.831464166458,6470.905069598136,10783.133432835866
2024-03-09,6095.511450759387,3919.2640673802543,8249.010809232932
2024-03-10,6166.181922207149,3838.1976276998616,8364.64412659331
2024-03-11,6228.9382907692525,4073.5907261107627,8384.458240973287
2024-03-12,5895.487681750025,3665.342950294808,8098.891238925083
2024-03-13,5903.167677521137,3645.3870798108005,7946.425646428756
2024-03-14,6018.410785050783,4065.690422992714,8144.610648903239
2024-03-15,5913.933853293574,3688.103132165488,8028.64907705116
2024-03-16,4753.8834589028265,2757.4797201743327,6981.870919889969
2024-03-17,4830.568229462589,2699.9826989963803,7136.067182120009
2024-03-18,5468.580165870751,3404.4888409619907,7643.04840854286
2024-03-19,7317.663965277177,5276.221511337702,9579.88424460214
2024-03-20,5966.527392715292,3746.1473038267113,7985.279141112458
2024-03-21,3640.982169148103,1528.7555843593173,5788.705577544679
2024-03-22,4414.165576154244,2241.370750644879,6581.580157619366
2024-03-23,6161.829046883953,3902.417202288029,8304.091451491022
2024-03-24,4516.5303250544575,2511.892588998683,6567.1836713210105
2024-03-25,6451.3558680021115,4352.9605972120125,8584.074582229801
2024-03-26,5002.0110379418675,2776.938983398887,7272.516914997975
2024-03-27,3090.6291502609647,809.2206770330488,5139.204949096673
2024-03-28,5751.422018768753,3791.610271889741,7987.53833121195
2024-03-29,4738.552002770159,2650.3900539680394,6879.894496966126
2024-03-30,4389.832277274118,2317.2355806464643,6775.544753579128
2024-03-31,4461.3852253064415,2152.7362657585627,6576.28723796946
2024-04-01,4525.024070452958,2337.339828978624,6637.414594145262
2024-04-02,4192.455938018049,2120.3259718864647,6266.6382353574645
2024-04-03,4201.018410373164,2132.855411712725,6399.266428124643
2024-04-04,4317.143994486554,2243.615151283736,6489.578997086606
2024-04-05,4213.549539313473,2111.8529068017815,6241.780968833186
2024-04-06,4369.799815648344,2245.6113536435782,6480.335169635036
2024-04-07,4441.352763680758,2210.7608756832237,6547.354745229401
2024-04-08,4504.991608826687,2510.9193156650085,6593.998627789134
2024-04-09,4172.4234763922095,1835.4326955100546,6320.202078802029
2024-04-10,4180.9859487468875,2055.653344958379,6371.238433280729
2024-04-11,4297.111532860456,2187.4138820760136,6355.953400525292
2024-04-12,4193.517077687572,2178.296680092464,6118.658350601843
2024-04-13,4349.767354022706,2111.2565803386265,6423.991664854926
2024-04-14,4421.3203020544715,2313.714963845552,6544.247818712816
2024-04-15,4484.959147200928,2411.6305244354617,6682.736417913029
2024-04-16,4152.39101476637,1954.1461565769157,6292.31424550809
2024-04-17,4160.953487121518,2060.7021209476743,6215.102198166291
2024-04-18,4277.079071234785,2013.9420684512777,6434.8434258280795
2024-04-19,4173.484616061864,2110.946386792688,6329.357593818544
2024-04-20,4329.734892397068,2162.3140130071993,6573.762031692891
2024-04-21,4401.287840428853,2279.354631566938,6430.703408731911
2024-04-22,3163.6660653705853,1083.1988598883568,5292.268561675243
2024-04-23,3547.815497262045,1380.4208152609108,5652.621662580799
2024-04-24,5163.663996689009,2989.8022451305737,7365.46215516189
2024-04-25,6998.633366851854,4734.893028446641,9092.629958031472
2024-04-26,4975.416976794975,2983.0328583379865,6998.098690286733
2024-04-27,4387.257114327099,2272.7062477310196,6557.229574176053
2024-04-28,5375.059083261518,3331.316103146712,7377.424819773648
2024-04-29,4584.190247163384,2421.505012560974,6765.596570160858
2024-04-30,3532.7743204183053,1538.9385007487626,5847.264815877918
2024-05-01,3435.050547884835,1369.8550450405783,5693.910550179947
2024-05-02,3542.3311068215626,1420.8433610980642,5829.289625543808
2024-05-03,5983.971099707698,3719.694674120561,8221.308796772833
2024-05-04,4825.266320805268,2580.0839030211705,7010.279141303754
2024-05-05,5694.033488534597,3588.2075721240058,7838.921093698263
2024-05-06,3404.821477272262,1108.2503680290956,5565.410836739966
2024-05-07,2791.4011153499678,612.9611624488164,5007.340194863588
2024-05-08,4332.50709910976,2037.7833040984506,6497.36831388407
2024-05-09,4622.042361860143,2448.396213276459,6754.192004181056
2024-05-10,2173.0726273178343,162.18597700030367,4259.570607164784
2024-05-11,2677.9119712618294,602.4167869830344,4891.175467773127
2024-05-12,2880.741155643219,665.9388615114515,4984.718325480327
2024-05-13,2538.070500651793,295.52628575377173,4626.880382161212
2024-05-14,2392.9601908284403,210.05227741995523,4472.113903220881
2024-05-15,2862.9153920164795,780.8772516725713,5057.553850004286
2024-05-16,2792.895748804457,552.6902156331406,4912.408975692057
2024-05-17,2591.411479064962,624.2950328230071,4667.683445985154
2024-05-18,2526.56930171211,433.1809543990854,4827.931866201745
2024-05-19,4135.799845056086,2054.7750884679967,6368.189519799792
2024-05-20,3209.503246232187,1185.184573360679,5480.019374245944
2024-05-21,4097.586314573322,1957.8826050371624,6241.516824705857
2024-05-22,3976.222811022495,1734.4438584444981,6029.449021993388
2024-05-23,2016.276273769436,-238.14312666790624,4075.821761261185
2024-05-24,2524.021443279356,352.5122031357364,4713.733333952245
2024-05-25,3198.291370690006,1071.0764694931438,5452.067735006735
